Report generated on: 11-25-2024 12:36:05
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"","energy consumption per GDP (1000 Btu/2015$ GDP PPP)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.47-34-GRL-TBTUUSDPP.A","        Greenland","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"INTL.47-34-GRD-TBTUUSDPP.A","        Grenada","0","0","0","0","0","0","0","0","1.7314358526111784","1.6285382579351957","2.3013914945476026","2.249718581725387","2.326287266294914","2.7467651766646197","3.0656954246043333","2.7339045004450466","2.803151305482906","3.5323770461565336","2.7409957397883455","2.564137192196694","2.6378724116947163","2.8021900390748593","2.783797514461701","2.6900996717421553","2.6293300903623025","2.440926786906893","2.6305029406686162","2.631035420604355","2.7713720955598453","2.8826353932427655","3.001688368358636","2.972192836855122","3.0593117517904598","3.3740578896681663","2.6556739559102187","2.6011171663763326","2.579633557996087","2.6835364792828975","2.5311856417226686","2.5144909866990135","2.4567485240876996","3.040660376458921","3.0848787890071674"
"INTL.47-34-GLP-TBTUUSDPP.A","        Guadeloupe","0","0","0","0","0","0","0","0","7.762828106457619","7.651550505377721","9.184547824734207","9.01730724657124","8.37961468976994","5.657688546769892","5.711941050845607","5.786992731235265","5.47486294828062","5.397154906628688","5.225442123696409","4.959945540803619","5.577306418049495","5.627628515019146","5.6900956197244055","5.536488440710051","5.360134113520312","5.10241062825222","5.161009468513395","5.229091614636582","4.832036569612623","5.016019430182075","5.09442861326077","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.47-34-GUM-TBTUUSDPP.A","        Guam","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.564371697932053","10.919215350339096","11.716178417682139","12.608212419394809","13.246294396410034","9.214800247460918","5.49359985814759","8.435199940487","7.343891638983989","6.445927898402319","6.542153586748727","5.373230315709076","5.009800030380306","5.133668332130237","4.728918902462752","4.299827513741205","4.254552833212511","0","0","0","0"
"INTL.47-34-GTM-TBTUUSDPP.A","        Guatemala","0","0","0","0","0","0","0","0","1.190834949453292","1.179248335695372","1.2253024151981569","1.1484980310146744","1.2812249486769902","1.3253328788022811","1.4406789143975565","1.5086137168741216","1.5259030784559804","1.6054393726034375","1.8103125964701436","1.8607617845634439","1.8944318383283165","1.9606477393118102","1.9286772366257579","1.9283240623922757","1.7598930308820147","1.800036261124847","1.8077435679668052","1.8666058166971566","1.6444844353029628","1.760629488140952","1.7005273026898209","1.6191537094892199","1.6632656565187702","1.7219137222676006","1.741815788256218","1.9374818268807288","2.063093907476013","2.072673980700665","2.157369647787995","2.1919138701897385","2.1478983596173205","2.0602802192277503","1.8678657511813903"
"INTL.47-34-GIN-TBTUUSDPP.A","        Guinea","0","0","0","0","0","0","0","0","2.0706110107410214","1.9178613833794111","2.4690681916481347","1.8660988588991891","1.8669692430103406","1.863886568656389","1.8132729323724728","1.7174654389138586","1.6497399918759301","1.6092842389332422","1.5776258305037698","1.5436922767859302","1.9432779500561517","1.9941869908497747","1.972252411156286","1.9821591235141676","2.0401212422236945","2.032963076809633","2.0642660861681104","2.032101364591365","1.9772125661101265","2.115186880859575","2.3517743248005973","2.2974970497910006","2.080628595715179","1.764742346282657","1.7813029322421245","1.9777052431886821","1.9919236253781412","1.7906401914129486","1.617299970021587","1.5968818806849074","1.5943744868462766","2.1166256834192145","2.0797861764869823"
"INTL.47-34-GNB-TBTUUSDPP.A","        Guinea-Bissau","1.0468800618989247","0.8835086461498063","0.847896133442245","0.8777234356418461","1.0755315590120824","1.1584024938104391","1.0043668417906713","1.6844945371893134","1.8517292827592018","1.765284099690989","2.034413789704918","1.9356933978490958","2.0339458790430704","2.1827283004843543","2.115045926619843","2.02590635229972","1.7425661301968034","1.7045337238161649","2.3706995361967076","2.3466345561245063","1.6850126428815246","1.6792307223883722","1.732567911849021","2.0029004763835934","2.0166544812804643","1.9590552979804443","1.9584849926674561","2.0151242880337197","1.9016406470183498","1.9059888866356696","1.8697335776707937","1.7552379069898458","1.8209769920853138","1.8052482160863164","1.877997987103125","1.8290426693879105","1.792097089811691","1.3690941324738544","1.3565093226879434","1.2980949690113623","1.2700452276427745","1.3158748715047006","1.3108659529780722"
"INTL.47-34-GUY-TBTUUSDPP.A","        Guyana","0","0","0","0","0","0","0","0","6.090531880610978","4.305214596576937","4.272601185122084","4.754137898138917","4.897978769473333","5.77812177372922","5.322037691583557","4.302490257910037","4.34674614618885","4.354639986572373","5.729433408491238","6.681732312969723","6.666918521088612","5.854478750273614","5.396688721590708","5.189580703196804","4.512062924469565","3.8369571341425486","3.005215444762786","3.478997736736131","3.2486257216033034","3.229074566054199","3.3409044336385603","3.298743321842857","3.548898512346434","3.3390585916417987","3.2806225518646026","3.332013538266004","3.6011683496709046","3.435499145292023","3.357721311397294","3.7275808757721585","2.523435128777729","1.869491797497206","1.2080513060448717"
"INTL.47-34-HTI-TBTUUSDPP.A","        Haiti","0","0","0","0","0","0","0","0","0.9362662063794357","0.8816171992896953","0.5045223996038437","0.5266196749464982","0.5964288921928486","0.4577248399251434","0.4456132613171959","0.6737186708217877","0.7573201198544002","0.9343545793005348","0.8663367642215574","0.9307636389200957","0.9426609787839718","1.0348798911752124","1.1384881481947267","1.0136476299260144","1.1945620558675056","1.209108844531447","1.217541830849759","1.2880630311695076","1.2589796734159102","1.122271609910885","1.1069402299542435","1.1215282356795044","1.2093926514464526","1.238048910857543","1.3245231451617605","1.4775443624769167","1.5088787816439109","1.4514703060149896","1.479465756696677","1.3641152980563602","1.1907331279427924","1.22044319601087","1.3056376334502924"
"INTL.47-34-HITZ-TBTUUSDPP.A","        Hawaiian Trade Zone","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.47-34-HND-TBTUUSDPP.A","        Honduras","0","0","0","0","0","0","0","0","1.9571758774316994","2.234112324688587","2.4985300220259146","2.3948100269977926","2.346649237564443","2.1866421272307264","2.359010077303792","2.5452096512651847","2.695370958961016","2.64847986996917","2.851574404847084","3.0934244440957146","2.7560679914407555","3.084635876536731","3.102608788073983","3.2938290129519086","3.447642943324946","3.1663256725907862","2.7913892122030823","3.327869371051702","3.1413081486328345","3.030500954184905","3.0194748495974806","2.9817471924832253","3.092505480458004","3.051865618465208","3.135342270238433","3.4348040994079696","3.1367765420896756","3.114689237624904","3.2914360631690904","3.2401260158735425","3.2093914469464644","3.0435292419621964","3.1415370728387138"
"INTL.47-34-HKG-TBTUUSDPP.A","        Hong Kong","3.1339904608036386","2.9720226369989295","3.079315156522764","3.281152282551292","3.1788558365779815","3.267232450860361","3.2197094589372726","3.157696330039703","3.1425826268402965","3.1602582862840807","3.278890552887339","3.2542919078617607","3.372150189391598","3.40141460661931","3.194036169193451","3.235327424827739","3.142522358946355","2.9621549419150206","3.3089547714792924","4.098405168827088","3.6011215827142946","3.6239776205419982","3.7031622418466252","3.72389932599481","3.8170153902136827","3.492309375887214","3.448366490950211","3.4553140715259345","3.184799983188186","3.7715004271819277","3.770794403120981","3.382337901853331","3.137599326901706","3.098162422005695","2.9109563457543093","3.10063777099026","3.1059680333758983","3.0646849084642422","2.993850775800338","2.901555937417395","2.334862140636672","2.807689093768113","2.972332757562378"
"INTL.47-34-HUN-TBTUUSDPP.A","        Hungary","0","0","0","0","0","0","0","0","0","0","0","6.703918289375649","6.289802226733003","6.460117357839569","6.246763446522636","6.209133217618602","6.39337971515723","6.062861050061713","5.813858436558653","5.618599912213568","5.225113532684355","5.189376970925363","4.936548332482883","4.859660480928799","4.664697021863579","4.7949925629677255","4.5529963984754405","4.404075397581467","4.341867863084371","4.313961894351599","4.358131916163074","4.149312713797666","3.928789823709737","3.741550742890856","3.660516765152595","3.692402186704536","3.6647366012245324","3.6695589297762603","3.53923217284108","3.349628238398351","3.44705241758242","3.3546491672654883","2.9989426625185938"
"INTL.47-34-ISL-TBTUUSDPP.A","        Iceland","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"INTL.47-34-IND-TBTUUSDPP.A","        India","3.990760300295991","4.225631946300471","4.225134182074892","4.2020575151914095","4.374053219039871","4.414157508003486","4.560731466402557","4.641732980940295","4.72417923048621","4.652858114576345","4.67808351898698","4.817017847429553","4.878782740567525","4.84297085886984","4.856912960087536","4.846042628285331","4.750156464015292","4.778382500724861","4.540702296233112","4.537373889543075","4.622938828218031","4.527731387825463","4.567477339794286","4.400229194370915","4.426278251448408","4.266660978485671","4.221080927246145","4.146115438220968","4.1444992767877675","4.312601821464648","4.161870331870348","3.9967667492237333","3.990983491367035","3.8463400286685165","3.8450275230048216","3.7778561252917138","3.5971049468660996","3.4666966093798797","3.4449689469006994","3.2704665320790474","3.451604664768322","3.2071182258506745","3.460418550404252"
"INTL.47-34-IDN-TBTUUSDPP.A","        Indonesia","2.7312499187589205","2.7590299341063775","2.8518977508710814","2.767744688188192","2.731117272355749","2.7923566864397933","2.7511370981430887","2.7195103495239623","2.741041460291724","2.813200369362809","2.852553705148667","2.9214197308921412","2.820503477271478","2.7820601866549364","2.744316318133573","2.664681799580599","2.6714737792697805","2.7135242462781317","2.9567195532541586","3.2637140793410078","3.386549530819071","3.114783661816302","3.0747183733852346","3.0233237073970147","3.0026291651448584","2.9610041681368995","2.908452422242663","2.983247142454544","2.901990807644132","2.905064229028477","2.974735289368286","2.774390773376482","2.7081294651756984","2.620061756292957","2.5841185314181496","2.4775257076282555","2.3838289918346374","2.3358959281976577","2.404511291399703","2.3991633703354753","2.253953540089979","2.417378442276764","2.6367404949705713"
"INTL.47-34-IRN-TBTUUSDPP.A","        Iran","0","0","0","0","0","0","0","0","6.835756651404849","7.073069658252169","6.326280241790351","6.004658984387264","5.967778609885526","6.2820311554080055","6.698645647586231","6.788275838569698","6.499231213275084","7.128180377302835","7.181361152195962","7.112768105814921","7.570053117597556","7.90128837472532","7.725882160926163","7.416396810421719","7.306868917469954","8.07136143306905","8.098047899006664","7.757359053931892","7.949261246576134","8.790102492099646","8.221157340365544","7.936910859478915","8.593337421693834","8.899575689709078","9.003573749619598","9.346858318279516","8.759902731249943","8.930935876746956","9.497572683426496","9.819099162431622","9.630960198851056","10.000953741470505","9.992185832686037"
"INTL.47-34-IRQ-TBTUUSDPP.A","        Iraq","0","0","0","0","0","0","0","0","4.811694738029384","5.684022814884212","6.308169180203564","12.203548342470063","13.54108830542039","10.493414776202066","12.591839116941147","15.785837760192894","10.515297956157521","7.971270901979745","5.989550015849832","5.184031705031473","4.814820818651815","4.771007399008248","5.219593754965464","6.135027120669946","4.927760889929413","5.085423687927348","4.717127174526797","4.2304783136802735","4.429484576132986","5.156512689534666","4.992691009121309","4.806520249818913","4.890463646355646","4.797292429007359","4.630757681124689","3.8056099651829425","4.127945107559023","5.646292889224569","6.039731116223929","5.334778412010951","5.228620886659263","5.958364590607219","6.00636465645728"
"INTL.47-34-IRL-TBTUUSDPP.A","        Ireland","5.0360172294909225","4.744494483425357","4.647384540358175","4.466755356346912","4.393879571343346","4.228332399353145","4.555951462844537","4.3768121178552795","4.078970544345492","4.065762576073441","3.8029065937954356","3.872365546319883","3.7288704615189205","3.8015475526672233","3.750481897979066","3.6280420316600623","3.624740947569276","3.469792764728703","3.425503900449793","3.351243589389586","3.3202362936873517","3.2758628108807617","3.0738673309715057","2.9277798250597957","2.860679960602981","2.798054784357631","2.7387053375200314","2.564285927432005","2.6677408917783416","2.537283823251409","2.6121836292569216","2.3386505052406408","2.310009500074777","2.228058665512997","2.017427423449713","1.6739068402604964","1.737175907788656","1.5717660390548236","1.5401435103261212","1.4239425566797876","1.2632602730530957","1.1339973437767277","1.0884662853843858"
"INTL.47-34-ISR-TBTUUSDPP.A","        Israel","0","0","0","0","0","0","0","0","4.52011380153092","4.601274491547615","4.447622897306017","4.281502237047108","4.190469173643865","4.488116005352804","4.460937413097792","4.50613974848457","4.381830715346945","4.427821655089033","4.335613251106192","4.232345172391023","4.2577046828568985","4.201798713346633","4.459965497617706","4.522268503165931","4.39110263440057","4.0165094915727835","3.943579670578424","3.880584848567925","3.68275637095476","3.6780024825867885","3.7548253143389174","3.5041444668467685","3.6917718228611274","3.2536768137143377","3.290786345563918","3.3559986096795535","3.276694047312296","3.2407117355074435","3.0468663339078006","2.8431603721110137","2.729731215605544","2.5755016080110362","2.53067606460817"
"INTL.47-34-ITA-TBTUUSDPP.A","        Italy","3.8812855964396538","3.763538601252125","3.6690500486501016","3.5636765444059693","3.5460702309021372","3.4658977400530535","3.426957425759975","3.4553301729271046","3.4048137485291856","3.4062809713139512","3.37469110196106","3.3958938896291975","3.3766839515530345","3.384516595215974","3.2706765841461753","3.345295169897172","3.3093317274610596","3.288897937456848","3.3328565801032846","3.3205738149185775","3.2136796799698057","3.172585404692845","3.200050087060423","3.3151372427210775","3.326074127698013","3.3287102129784314","3.2432868277932445","3.1638230902676496","3.1499321561457214","3.065413533940814","3.129545060895311","3.0249741034564392","2.9856797484182676","2.8495736523453266","2.72980430926878","2.787365622885724","2.729269461124921","2.7203926532312823","2.695556610165471","2.616590236381953","2.6017277268339853","2.61293951972248","2.4168070218853996"
"INTL.47-34-JAM-TBTUUSDPP.A","        Jamaica","0","0","0","0","0","0","0","0","4.629798352918017","5.03500907803878","5.004749346521454","5.176627986039004","5.081978145959725","5.065510968371158","5.17172227742796","5.714865036879985","5.870366279914932","6.190871874940842","6.40837972577686","6.498422195730835","6.32922289727504","6.349070885061758","6.2456332665176895","6.273619654027031","6.04535241241317","6.170615625598804","6.851890526215044","6.887173861229599","5.8829462178087955","4.865669760861808","4.536816966756982","4.717041756834343","4.457850451749506","4.824818384611598","4.708978285259816","4.82199861716484","4.926320154211015","4.312111770278056","4.555939017448954","5.482410134459451","4.722891624905547","5.127306967930471","5.013496769891437"
"INTL.47-34-JPN-TBTUUSDPP.A","        Japan","5.756564601045818","5.508591813152664","5.165050773783273","4.903480107588714","5.042192960029448","4.783672953827686","4.665851062584629","4.591705963743085","4.55010186937403","4.469629583914541","4.5288989411855285","4.471266950144252","4.4780130345337765","4.541014079433937","4.699326041444277","4.711854742827348","4.653574776621421","4.677220484211281","4.647652948642047","4.764348076249758","4.638661206914017","4.578821347265058","4.545344271251814","4.488015904647824","4.4588121184886145","4.427884695702948","4.387055376560229","4.305988084598198","4.167802861267126","4.224908405879212","4.25088525913837","4.110247090273732","3.9692393835261432","3.8723613809671518","3.7448616827846197","3.5926947175432176","3.586308620614982","3.5258257807539928","3.4649620978004783","3.4087237250834748","3.316213654290975","3.2189394565616176","3.176277237250297"
"INTL.47-34-JOR-TBTUUSDPP.A","        Jordan","0","0","0","0","0","0","0","0","0","0","0","0","5.361854422382132","5.081346711213144","5.563675146735663","5.503592467614948","5.8035631518596045","5.406963714179017","5.603943806225012","5.484211615191044","5.538277731717133","5.064311001863297","4.983348724109858","5.235693112830607","5.250828001306339","5.317067974702998","4.994579792464585","4.431245539966587","3.93806058294701","3.900067153691733","3.967564247907987","4.044700635755447","4.190252983119341","4.055389424184629","4.024843187515483","4.231628341907249","4.381905110733621","4.392347779390088","4.160264505459328","4.152866106739669","3.380043014749106","3.2904916268437456","3.494448114691598"
"INTL.47-34-KAZ-TBTUUSDPP.A","        Kazakhstan","--","--","--","--","--","--","--","--","--","--","--","--","24.890935562907355","22.580327305806417","22.50541584044009","20.018104445671252","19.132012133622318","17.09339234366437","16.449864763047955","14.495084155625603","14.488870286022095","12.833125343493197","12.40555520025229","11.117832466441905","11.724795965568237","10.631543424225487","10.085115997385346","10.989197426481944","12.146000379902889","9.757286103013673","9.719211430049981","9.903672702018083","9.311406182334473","8.85324072427508","8.074055935426426","8.032647202168214","8.075533354331103","7.671850610393392","7.500753529615402","7.101340046818525","7.210985169458042","7.377831378889316","7.01685427133154"
"INTL.47-34-KEN-TBTUUSDPP.A","        Kenya","1.7987213418905255","1.7021285721924235","1.6625831932273212","1.572032371099883","1.5370592200448099","1.5263672755873747","1.493709721167596","1.2700055872327667","1.3469450337644169","1.3907311581028847","1.3442502305274933","1.1970866321601503","1.3273755088159085","1.354792195225491","1.3483787332915744","1.3728697421816562","1.3897815158634692","1.2833502157349028","1.3909858201662095","1.3409145096698538","1.5461202914999834","1.4252324213394612","1.4470572603402148","1.2924019849089423","1.355934322372993","1.3993150599200506","1.4546771864421304","1.360267882709986","1.3769785876994716","1.486255328461299","1.4655617735516835","1.4508781558609776","1.3162584676646456","1.3662764952022886","1.3749422475006565","1.5231763944029395","1.5579793273621798","1.5194867522637239","1.4818795340715294","1.3582851677639816","1.342015508976032","1.3009145667019466","1.2902959162060106"
"INTL.47-34-KIR-TBTUUSDPP.A","        Kiribati","0","0","0","0","0","0","0","0","1.7172593568266816","1.77946978579053","1.8121823811798743","1.8447914858339327","1.4429173636869748","1.4401939060340239","1.4224222967898137","1.4295529454338782","1.4121669802149999","1.3979829797258019","1.3355245743702275","1.3780846660717232","2.514899158347872","2.267618528140475","3.2949901510043063","3.2882535255880994","3.5824211315678283","4.459626264236381","4.964402105867506","4.440967094326808","5.078592662834021","4.396477179548956","4.421576263655033","4.010954665016574","3.766376600806667","3.6577350864061313","3.711459805667869","3.5837284933163893","3.8491129192666094","4.3669149320337235","4.177193785223582","4.296777876453626","4.133056958838591","3.9651408689956353","4.105236464701432"
"INTL.47-34-XKS-TBTUUSDPP.A","        Kosovo","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","6.798365946855958","7.266963709197592","6.849354036842086","6.501231654125289","6.36532317901791","5.763350203591043","5.162327265120117","5.589992859487205","5.462616164564292","4.68006623596672","4.590504219570738","4.503607212072894","4.2155324983706075","4.224129123593175","4.122049317970643"
"INTL.47-34-KWT-TBTUUSDPP.A","        Kuwait","0","0","0","0","0","0","0","0","10.401552576290257","9.2320292682836","7.3290686087422525","6.646683754593332","5.8557215444962765","5.9417029367583805","6.5724906440570035","6.695918559044318","7.055668816954701","8.79031135531942","8.991231980535362","9.92537666506498","8.512642817718033","8.674236114681596","8.89307093994343","8.21722512671091","7.755467995981835","8.185313867215731","7.559050618056034","7.580366344296403","7.938680046526498","9.160277292137398","9.246604359612864","8.83498769382417","8.508760389131","8.623870640629438","8.75700089267062","9.251979337504496","9.09638679956318","9.124225886649715","9.24415770494988","8.71068167743888","8.263865312716867","8.921969964559988","8.922440215538693"
"INTL.47-34-KGZ-TBTUUSDPP.A","        Kyrgyzstan","--","--","--","--","--","--","--","--","--","--","--","--","13.221382905207399","13.959604371645602","13.057029167209729","11.03557273638718","13.82132306489394","12.3556573564708","12.726077998380843","12.383567169535386","11.168965573264025","10.208339180109215","8.762514417041967","7.73338034356408","7.3485548904519895","7.146019225049638","7.342558559893963","7.799539109597372","7.566286865998242","7.464283984762282","6.765053859604802","6.84596491238432","8.374043805161453","7.125690977442874","7.003815536106487","6.335324072301751","6.200415273873133","5.808769196607732","6.0972745732315845","5.2781691454843624","5.530297978348363","5.155369388805671","5.493699995403901"
"INTL.47-34-LAO-TBTUUSDPP.A","        Laos","0","0","0","0","0","0","0","0","0.5774292465843721","0.5924106362262842","0.566533572106515","0.5989350569283858","0.5880168689423592","0.5860471044627837","0.5447698425448397","0.5820434216724526","0.6142916762993574","0.6207167402425434","0.5902756486028118","0.5484984539555969","1.1968825787439872","1.207050873047495","1.1944925775755115","1.2258902069568705","1.1918233647513325","1.2812898077237178","1.4610988952119845","1.4371496859320811","1.481224011118183","1.5798640531585733","1.634461636120711","1.6077006354853076","1.6998411349291414","1.7633878374022467","1.7458281933766129","3.059693088215809","4.506261274168301","4.969200275904787","4.807392282823081","4.496924414751387","3.9463530340821795","4.187411114754364","3.6932377800052723"
"INTL.47-34-LVA-TBTUUSDPP.A","        Latvia","--","--","--","--","--","--","--","--","--","--","--","--","7.846186238409979","7.556103144948869","7.131880031954908","6.555416117791369","6.368109638581036","5.776398207088907","5.22980199508529","4.917547787539235","4.630758077364066","4.749465077813317","4.448101801069457","4.253899785663513","4.124736430499365","3.8750148481915496","3.4714348153249444","3.119848916355034","2.8900250086405115","3.46189076389334","3.876014584299542","3.424994403628198","3.1985338454608936","3.039568450684265","2.8741029701440084","2.811788537315314","2.812952050910198","2.6800225863597733","2.5385670016574133","2.644829328023797","2.428400497939344","2.413525569670924","2.1050128907948786"
"INTL.47-34-LBN-TBTUUSDPP.A","        Lebanon","0","0","0","0","0","0","0","0","3.4577236039434966","4.768173663765706","3.5461471022198787","3.9053214732207366","3.4256284215113424","3.875309149020883","4.035525299369777","4.096015848312833","3.8975697211188978","4.420282238394724","4.31952615825167","4.5142035015899875","4.0071868348394535","4.134904203000277","3.955332312095912","3.7879030719085502","3.5918345872129986","3.3470863741079726","3.084951931354006","2.501070816971506","2.993424041456213","3.3463407311477207","2.9772423554293095","2.9842872889307857","3.251453011940508","3.1048300355572276","3.190838951142918","3.4890135455482594","3.5396998662226347","3.743756600584187","3.6003428596606364","3.8875116796618943","4.808186041176127","5.200171236351755","5.670295128100241"
"INTL.47-34-LSO-TBTUUSDPP.A","        Lesotho","0","0","0","0","0","0","0","0","0.6949889208957181","0.9553705896381526","1.1480689026392956","1.1202952662556733","1.1165745504787452","1.1134652511290033","1.1987187617467925","1.1610699576842245","1.0700713693952655","0.9722272554253447","0.8891882016605858","0.9012833867224965","1.6618867960294963","1.6173605799864919","1.630364754092063","1.578942271806986","1.601431652867326","1.6781954703228963","1.666287890638768","2.0330704829931694","1.6481287805514195","1.9470883230026892","1.9731151267593263","1.838212378350561","1.868754753024637","1.8538947679318314","1.879876903064677","1.7729193440388908","1.9074585424765826","2.1179938703284282","2.1058640907387334","2.2266810161482433","2.2671034866746713","2.288165356990358","2.315247828258352"
"INTL.47-34-LBR-TBTUUSDPP.A","        Liberia","3.1179224067469202","2.9363352670273746","3.0148827130198494","3.0700715034215937","2.8544982073477683","2.8855388323304063","2.2263186362201934","1.7046681774615304","2.2320265713841696","2.48849021198688","2.804621549866963","1.8418117381353867","2.975217250084498","4.898724133599593","6.261301253443342","6.540334538242429","6.059082202680899","2.929385043089258","2.327696226668959","1.912004179059825","1.6750128466098921","1.735801211936086","1.6501975614720978","2.5871259723895874","2.7347832775365934","3.0406003099292067","2.88259776661017","2.456286360623403","2.0310533553436882","1.76062427369316","2.6126496188791","2.6885549652035987","2.761214374037288","2.247265050165122","2.938662549458857","2.949976715864737","3.4451593140132393","2.9031709175304607","3.259549355434539","3.3420096739068694","3.6223630859612914","1.787400793363123","1.7494307803477063"
"INTL.47-34-LBY-TBTUUSDPP.A","        Libya","0","0","0","0","0","0","0","0","3.9703384244682076","3.8321356664158546","3.9041658633499696","3.5241073795714093","3.380325811386734","3.6388535471494845","3.690738225315615","3.9412151967593996","4.078328601515753","4.081795652787552","4.072853374806346","3.649334310278518","4.841536833598804","4.855662180094097","4.978215849345286","4.264190126686771","4.108128134425604","3.7832810403702037","3.2555884686338987","3.044417348802074","3.1657888412818607","3.7898890466596526","3.805139772979764","5.028703740425895","3.3538094614054996","4.398889219926621","5.582455149317728","4.480163594773097","4.451559156993531","5.284385063651184","4.712554375906479","4.689419668266743","5.316049783619133","4.862613659469292","6.331104837328502"
"INTL.47-34-LTU-TBTUUSDPP.A","        Lithuania","--","--","--","--","--","--","--","--","--","--","--","--","10.200456717082393","9.839890001236153","9.379083821237767","9.783550440658855","9.626612599513237","8.721834869523919","9.001985333300869","6.867968132357454","6.098072949861128","6.470092339518102","6.549546250633595","6.102864765522661","5.773589328825966","4.996567895381022","4.500527886381143","4.461497825480546","4.520982355974435","4.639037494683605","3.7459515415818276","3.676739617380678","3.5345845384489074","3.3801198856849983","3.0554167834728014","2.974984402152","2.952376730560087","2.968829228322148","2.9076544247053935","2.8043484545155715","2.7175784185291842","2.5926369543440924","2.2946626185836947"
"INTL.47-34-LUX-TBTUUSDPP.A","        Luxembourg","0","0","0","0","0","0","0","0","5.948987867418241","5.8239198180099825","5.7587682744816755","5.683002899990117","5.57066159528129","5.422711123421876","5.0948198787989805","4.4569522968274375","4.498060935276072","4.217345885140527","3.862279836568116","3.761851371986565","3.7424484900581603","3.7910209112788618","3.8765327039924125","3.9554317915270665","4.252345606691974","4.201881852463782","3.9087342268975545","3.552108370373079","3.5535116891679683","3.472050641715398","3.5519744516109544","3.4638216046027828","3.3237218295709896","3.1199539656332944","2.9517857566879036","2.8518178557004314","2.717903814719597","2.769761584095301","2.844591089074797","2.7870301380854086","2.423841200893136","2.410852119360161","2.0862718197635632"
"INTL.47-34-MAC-TBTUUSDPP.A","        Macau","0","0","0","0","0","0","0","0","0.9427835951972937","0.9559569523091722","0.9338215868934309","0.8878674794836173","0.8104575950924353","0.8456963649168207","0.8658437059054751","0.8680714430623325","0.9630067761317186","0.9902508903851995","1.1089784753185732","1.2060634511475115","1.1075622012551243","1.136099679178026","1.1275445454476916","1.0654543213746042","0.9915905047246554","0.9431215747641781","0.8843780883146849","0.7912725007688117","0.6862598944792841","0.7212496274970458","0.5964827110510588","0.49459214867638124","0.45756347059347785","0.4202762545433118","0.4633695815576224","0.6314943456141804","0.646060556067218","0.717358396986793","0.626761910171644","0.6581513477389404","1.3172858610015565","1.0181118238640896","1.3663726631225277"
"INTL.47-34-MDG-TBTUUSDPP.A","        Madagascar","0","0","0","0","0","0","0","0","1.0215929699162467","0.7058600304419727","0.6674942294371052","0.7437730697024715","0.8032017594398287","0.7963695697768274","0.8750052167183556","0.9015454085085833","0.8937807785627389","0.8785486038936908","0.846689920626529","0.8062889338259142","1.1439224144927913","1.0575901906153018","0.8997958541198103","1.0706028036773136","1.1148727910138723","1.0241548343569322","0.9590003806867351","0.9605274089642295","0.9662278953629316","0.865966447101248","0.9229425455316957","1.0389271189224145","1.206377538049079","1.2324288984226373","1.2939033895157162","1.3827023770574693","1.4088751788340244","1.2474658558904443","1.1404616658665745","1.3508415498203872","0.9912058196694017","1.2194702456076","1.2559068007993006"
"INTL.47-34-MWI-TBTUUSDPP.A","        Malawi","0","0","0","0","0","0","0","0","1.071310920063223","1.2385376812112614","1.2702218411921224","1.371919635409273","1.498524877898215","1.3240948707165836","1.5722357330176835","1.4474426688242856","1.3320770966976982","1.257532045348316","1.2774959316136454","1.2270740038881542","1.352190537823936","1.3485806770431357","1.2822193163976754","1.290632504183763","1.2902558342468584","1.1679494233717453","1.1634343816810793","1.0482418677858927","1.124881814074712","0.9483310334334413","1.0784929978541065","1.0246569999442026","1.002522912301086","0.9726906166907108","0.9405743182771257","0.874092473517173","0.9345744492993372","0.9656111242762722","0.968894053738126","0.9405989192816769","0.8909952228464174","0.8965874563625883","0.9033918960588412"
